Date,y_true,y_pred
1/16/2017,108.1607784,108.9992499
1/23/2017,108.3202521,109.0717924
1/30/2017,108.0661231,109.134936
2/6/2017,108.020761,109.0673712
2/13/2017,107.9544821,108.9816108
2/20/2017,108.3166757,108.9355542
2/27/2017,108.2982116,108.9823295
3/6/2017,108.8268648,109.0119043
3/13/2017,108.0235633,109.1145783
3/20/2017,107.3648516,108.9936093
3/27/2017,107.7376591,108.6325098
4/3/2017,108.1948569,108.6355504
4/10/2017,108.3845169,108.7935336
4/17/2017,108.3768165,108.942148
4/24/2017,109.0653092,108.9958394
5/1/2017,109.2463872,109.1640423
5/8/2017,109.2039074,109.3218999
5/15/2017,108.7391781,109.4104897
5/22/2017,108.8390823,109.3218543
5/29/2017,109.3556166,109.3231132
6/5/2017,109.3813294,109.4401182
6/12/2017,109.7183825,109.4967287
6/19/2017,109.5458198,109.6416451
6/26/2017,109.8308663,109.6627799
7/3/2017,109.9731766,109.7808249
7/10/2017,109.5497459,109.8224215
7/17/2017,108.9671484,109.7132466
7/24/2017,109.2538059,109.467755
7/31/2017,109.7621147,109.4802886
8/7/2017,109.6699894,109.6371514
8/14/2017,109.6369244,109.7589732
8/21/2017,109.7889468,109.7798328
8/28/2017,109.8825717,109.8307141
9/4/2017,110.0405877,109.8849089
9/11/2017,109.9441167,109.9707712
9/18/2017,110.317548,109.9209514
9/25/2017,109.9436861,110.0455912
10/2/2017,109.7605817,109.981783
10/9/2017,109.5782865,109.9240041
10/16/2017,109.2880857,109.8227241
10/23/2017,109.7183654,109.6914817
10/30/2017,109.3297168,109.740729
11/6/2017,109.2104683,109.6327637
11/13/2017,109.3637275,109.5769556
11/20/2017,109.0087464,109.5759895
11/27/2017,109.2113566,109.389176
12/4/2017,109.4303813,109.4316363
12/11/2017,109.161948,109.4964997
12/18/2017,109.1389667,109.440269
12/25/2017,109.3675914,109.4211709
1/1/2018,108.9096996,109.563256
1/8/2018,109.2103037,109.4074893
1/15/2018,109.0229213,109.4959482
1/22/2018,108.7401196,109.411554
1/29/2018,108.2241855,109.3108118
2/5/2018,108.2900156,109.118705
2/12/2018,107.3292913,109.0482836
2/19/2018,106.7920906,108.7064491
2/26/2018,106.7294476,108.4163925
3/5/2018,106.5769619,108.2258894
3/12/2018,106.4084455,107.6668323
3/19/2018,106.3035629,107.5640884
3/26/2018,106.559123,107.4839738
4/2/2018,106.5299382,107.5528452
4/9/2018,107.0566777,107.5592338
4/16/2018,106.8681058,107.7881976
4/23/2018,106.7430163,107.7764944
4/30/2018,106.0557484,107.7602118
5/7/2018,105.9164501,107.459122
5/14/2018,105.7918425,107.309929
5/21/2018,105.7695999,107.0323481
5/28/2018,105.3001759,106.9782935
6/4/2018,105.8979435,106.767794
6/11/2018,105.9713977,106.9316374
6/18/2018,105.7102213,106.9810062
6/25/2018,105.7716511,106.7566324
7/2/2018,105.832491,106.7772148
7/9/2018,106.1591937,106.7904286
7/16/2018,106.3006261,106.8614346
7/23/2018,106.4006805,106.9288282
7/30/2018,106.2190547,106.8994259
8/6/2018,106.0287162,106.9478713
8/13/2018,105.9033113,106.9643323
8/20/2018,106.0970328,106.9300863
8/27/2018,106.3227779,106.9109978
9/3/2018,106.5874933,106.9074907
9/10/2018,106.3687706,106.958821
9/17/2018,105.8310208,106.9959927
9/24/2018,105.6186688,106.9736424
10/1/2018,105.4062186,106.9110779
10/8/2018,105.4181644,106.8090242
10/15/2018,104.4312075,106.6963547
10/22/2018,104.6041255,106.5172054
10/29/2018,104.3191487,106.3972145
11/5/2018,104.7087999,106.2817003
11/12/2018,104.0552317,105.9787848
11/19/2018,104.0299988,106.0961439
11/26/2018,104.4577072,106.082175
12/3/2018,104.5257399,106.1310359
12/10/2018,104.7290495,106.1415255
12/17/2018,105.2640481,105.1564729
12/24/2018,105.4260345,105.3167795
12/31/2018,105.6461213,105.4925256
1/7/2019,106.0428107,105.6489931
1/14/2019,106.5042714,105.8450664
1/21/2019,106.4702789,106.0733578
1/28/2019,106.2979732,106.2343679
2/4/2019,106.5415046,106.339793
2/11/2019,106.8260154,106.444404
2/18/2019,107.18433,106.5423017
2/25/2019,107.215048,106.6449343
3/4/2019,107.3036471,106.7549996
3/11/2019,106.6794568,106.8837867
3/18/2019,107.2329779,106.8857585
3/25/2019,107.5561951,106.9271777
4/1/2019,108.3785717,107.1533932
4/8/2019,108.8993908,107.3651283
4/15/2019,108.4271607,107.6430554
4/22/2019,108.2431246,107.9264862
4/29/2019,108.1437852,108.0788888
5/6/2019,108.5582592,107.7701529
5/13/2019,108.3247074,107.8298355
5/20/2019,108.5573063,107.7872846
5/27/2019,108.8980474,107.8321162
6/3/2019,109.2747189,107.9368882
6/10/2019,110.1648126,108.1177645
6/17/2019,110.4317447,108.4126377
6/24/2019,110.5126398,108.6936531
7/1/2019,110.9842263,108.9033546
7/8/2019,111.2595705,109.1250187
7/15/2019,111.0926133,110.2096737
7/22/2019,110.8134639,110.3388403
7/29/2019,111.0794783,110.3629093
8/5/2019,111.1602096,110.4283276
8/12/2019,111.789685,110.4601235
8/19/2019,112.4755567,110.3048402
8/26/2019,113.4540904,110.4276227
9/2/2019,113.7201885,110.5821097
9/9/2019,114.0585957,110.6664574
9/16/2019,113.7366636,110.6951856
9/23/2019,112.0833517,113.7662406
9/30/2019,112.7607033,113.3872247
10/7/2019,113.0644695,113.2679902
10/14/2019,113.6838885,113.2069927
10/21/2019,112.8884817,113.3175084
10/28/2019,112.8046829,113.0744763
11/4/2019,112.6401137,113.0878789
11/11/2019,112.8683991,112.9993588
11/18/2019,111.9782342,112.9896221
11/25/2019,112.3180471,112.6323046
12/2/2019,112.7610418,112.5701553
12/9/2019,112.8318031,112.636239
12/16/2019,112.5618325,112.7086006
12/23/2019,112.754683,112.6680105
12/30/2019,112.3818349,112.7819331
1/6/2020,112.5729423,112.7194252
1/13/2020,112.9229041,112.7092874
1/20/2020,112.9604384,112.8004039
1/27/2020,113.02532,112.8869726
2/3/2020,113.6519662,112.9575886
2/10/2020,114.4786305,112.6229018
2/17/2020,114.2687867,112.7174906
2/24/2020,114.2895112,112.7380235
3/2/2020,114.8002254,112.7229712
3/9/2020,115.9885337,112.6982976
3/16/2020,117.5637674,114.9291215
3/23/2020,112.8579209,115.4884454
3/30/2020,110.4968804,114.6607127
4/6/2020,114.680122,113.8529324
4/13/2020,114.9364448,114.5614648
4/20/2020,116.8689541,113.9000648
4/27/2020,117.213908,113.4736049
5/4/2020,117.3669118,113.6935967
5/11/2020,116.986951,114.3407312
5/18/2020,116.5783446,114.5514795
5/25/2020,116.9791754,116.8051283
6/1/2020,117.3915071,116.9911315
6/8/2020,117.6396537,117.2080778
6/15/2020,117.0605697,117.3072872
6/22/2020,117.5223995,117.0273427
6/29/2020,117.7876949,117.2610476
7/6/2020,118.0095955,117.4483824
7/13/2020,118.1988159,117.6117223
7/20/2020,118.4819394,117.6402387
7/27/2020,118.8566333,117.8431057
8/3/2020,119.255986,118.0622541
8/10/2020,119.5599976,118.2814436
8/17/2020,119.5062138,118.4507431
8/24/2020,118.4742702,118.4732262
8/31/2020,118.6890326,118.0893911
9/7/2020,118.2536006,118.569582
9/14/2020,118.1675622,118.4020672
9/21/2020,118.3766241,118.1889234
9/28/2020,118.2892648,118.0330249
10/5/2020,118.1988624,118.0173399
10/12/2020,117.9915598,118.0064822
10/19/2020,117.8049451,117.8981057
10/26/2020,117.9129319,117.8325092
11/2/2020,117.5831172,117.8726449
11/9/2020,117.2998254,117.6612263
11/16/2020,117.7479654,117.5294454
11/23/2020,117.6949682,117.7357393
11/30/2020,118.2257706,117.6758284
12/7/2020,118.295585,117.9174116
12/14/2020,117.7511575,117.9233554
12/21/2020,118.0196942,117.7377854
12/28/2020,117.8681488,117.9249525
1/4/2021,118.0073296,117.8936028
1/11/2021,118.1984114,117.9634857
1/18/2021,117.3099192,117.9857401
1/25/2021,117.2926205,117.5452024
2/1/2021,117.2895327,117.5544568
2/8/2021,117.3388497,117.535599
2/15/2021,116.8489515,117.5330746
2/22/2021,116.6534544,117.1192342
